tax_group,tax_gs,tax_eco_food,tax_lh_amd,tax_lh_licm,tax_lh_ri#/d,test_exposure_type,test_media_type,result_effect,media_ph_mean,media_temperature_mean,result_conc1_mean_binary,result_conc1_type,result_obs_duration_mean,result_conc1_mean,result_conc1_mean_log,chem_name
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.6,,0,T,48,1.6,0.204119982655925,Potassium cyanide
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.6,,0,T,24,1.6,0.204119982655925,Potassium cyanide
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.6,,0,T,96,1.6,0.204119982655925,Potassium cyanide
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.1,,0,F,24,1350,3.13033376849501,Pyridine
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.1,,0,F,48,1350,3.13033376849501,Pyridine
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,8.1,,0,F,96,1300,3.11394335230684,Pyridine
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,24,7700,3.88649072517248,Sodium bicarbonate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,7550,3.87794695162919,Sodium bicarbonate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,48,7550,3.87794695162919,Sodium bicarbonate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,48,1260,3.10037054511756,Toluene
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,1180,3.07188200730613,Toluene
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,24,1340,3.12710479836481,Toluene
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,16.37,1.21404867941194,Acephate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,25,1.39794000867204,Molinate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,1,A,96,0.12,-0.920818753952375,Phenthoate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,8.5,0.929418925714293,Butylate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,16.37,1.21404867941194,EPTC
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,10,1,Cycloate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,1,A,96,0.206,-0.686132779630847,Ethion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,14.5,1.16136800223497,Vernolate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,10,1,Pebulate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,F,96,6000,3.77815125038364,Acephate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,1,A,72,0.0026,-2.58502665202918,Fenvalerate
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,,,0,F,96,54.8,1.73878055848437,Methyl red
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0066,-2.18045606445813,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.008,-2.09691001300806,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0135,-1.86966623150499,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0092,-2.03621217265444,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0033,-2.48148606012211,Fenvalerate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0115,-1.93930215964639,Fenvalerate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0045,-2.34678748622466,Fenvalerate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0069,-2.16115090926274,Fenvalerate
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.55,-0.259637310505756,Profenofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,24,3.9,0.591064607026499,Profenofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,24,2.9,0.462397997898956,Profenofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.12,-0.920818753952375,Profenofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,24,50,1.69897000433602,Sulprofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,96,11.5,1.06069784035361,Sulprofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,24,49,1.69019608002851,Sulprofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,0,A,96,12,1.07918124604762,Sulprofos
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0125,-1.90308998699194,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0084,-2.07572071393812,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0098,-2.00877392430751,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.006,-2.22184874961636,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.014,-1.85387196432176,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0105,-1.97881070093006,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,96,0.0073,-2.13667713987954,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,25,1,A,24,0.0102,-1.99139982823808,Cypermethrin
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,A,96,3.1,0.491361693834273,Thiobencarb
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,A,96,3.06,0.48572142648158,Thiobencarb
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,,,0,A,96,2.59,0.413299764081252,Thiobencarb
fish,Gambusia_affinis,C,1095,5.5,1.228,F,FW,MOR,,,0,A,96,1.34,0.127104798364808,Thiobencarb
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,1,F,24,0.18,-0.744727494896694,Avarol
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,1,F,24,0.35,-0.455931955649724,Hydroquinone
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,1,F,24,0.54,-0.267606240177031,NSC322762
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,1,F,24,0.73,-0.136677139879544,"1,4-Benzoquinone"
fish,Gambusia_affinis,C,1095,5.5,1.228,S,SW,MOR,,,0,F,24,1.06,0.0253058652647702,2-Methyl-p-benzoquinone
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,,,1,F,96,0.0025,-2.60205999132796,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,,,1,F,96,0.0026,-2.58502665202918,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.00297,-2.52724355068279,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.0025499999999999,-2.59345981956605,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.0021,-2.67778070526608,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.00165,-2.78251605578609,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.0035,-2.45593195564972,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.003,-2.52287874528034,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.0025,-2.60205999132796,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.0020499999999999,-2.68824613894425,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.0037,-2.43179827593301,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.0031,-2.50863830616573,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.0026,-2.58502665202918,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.002225,-2.65266998468305,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.004,-2.39794000867204,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.0035499999999999,-2.44977164694491,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.003,-2.52287874528034,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.0026,-2.58502665202918,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.0044,-2.35654732351381,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.0038,-2.42021640338319,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.0031,-2.50863830616573,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.0026,-2.58502665202918,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,S,FW,MOR,7.2,29.2,1,F,24,0.0047,-2.32790214206428,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,48,0.0038,-2.42021640338319,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,72,0.0031,-2.50863830616573,Fenitrothion
fish,Gambusia_affinis,C,1095,5.5,1.228,R,FW,MOR,7.2,29.2,1,F,96,0.0026,-2.58502665202918,Fenitrothion
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,S,FW,MOR,8,28,1,F,24,0.657,-0.182434630440219,Clonitralid
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,SW,MOR,,20,0,A,96,526.5,2.72139837552151,Clofibric acid
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,SW,MOR,,20,0,A,96,7.7,0.886490725172482,Clofibrate
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,SW,MOR,,20,0,A,96,12.7,1.10380372095596,Diazepam
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,SW,MOR,,20,0,A,96,15.1,1.17897694729317,Sodium dodecyl sulfate
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,,21,0,F,96,9.95,0.997823080745725,Trichlorfon
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,,21,0,F,72,24.85,1.39532639306935,Trichlorfon
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,,21,0,F,48,35.41,1.54912592675811,Trichlorfon
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,,21,0,F,24,50.67,1.70475090429067,Trichlorfon
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,8.1,23,0,A,24,75.9,1.88024177589548,Acetamiprid
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,8.1,23,0,A,48,54.1,1.73319726510657,Acetamiprid
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,8.1,23,0,A,72,48.5,1.68574173860226,Acetamiprid
fish,Gambusia_holbrooki,C,912.5,6.35,1.644,R,FW,MOR,8.1,23,0,A,96,42.2,1.62531245096167,Acetamiprid
crusta,Gammarus_fossarum,D,630,1.47,0.9516,NR,FW,MOR,,16,1,F,24,0.00015,-3.82390874094432,Endrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,NR,FW,MOR,,16,1,F,48,0.00017,-3.76955107862173,Endrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,NR,FW,MOR,,16,1,F,72,5.1e-05,-4.29242982390206,Endrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.3,15,1,A,96,0.0028799999999999,-2.54060751224077,Fenitrothion
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.3,15,1,A,96,0.00252,-2.59859945921846,Methyl parathion
crusta,Gammarus_fossarum,D,630,1.47,0.9516,R,FW,MOR,7.8,12,1,A,96,0.0010166530212402,-2.99282724439567,Chlorpyrifos
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,,10,0,A,48,7.5,0.8750612633917,Atrazine
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,,10,1,F,48,0.07,-1.15490195998574,Imidacloprid
crusta,Gammarus_fossarum,D,630,1.47,0.9516,NR,FW,MOR,,10,0,A,48,7.5,0.8750612633917,Atrazine
crusta,Gammarus_fossarum,D,630,1.47,0.9516,NR,FW,MOR,,10,1,F,48,0.8,-0.0969100130080563,Imidacloprid
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.01,15,1,A,48,4e-06,-5.39794000867204,Deltamethrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.01,15,1,A,96,3.32e-05,-4.47886191629596,Deltamethrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.01,15,1,A,96,6.25e-05,-4.20411998265593,Deltamethrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.01,15,1,A,96,6.25e-05,-4.20411998265593,Deltamethrin
crusta,Gammarus_fossarum,D,630,1.47,0.9516,F,FW,MOR,,10,0,A,96,340,2.53147891704226,Glyphosate-isopropylamine
crusta,Gammarus_fossarum,D,630,1.47,0.9516,S,FW,MOR,7.4,15,0,A,96,1.347,0.129367595722986,Tebuconazole
crusta,Gammarus_fossarum,D,630,1.47,0.9516,R,FW,MOR,7,13,1,A,48,0.007,-2.15490195998574,Chlorpyrifos
crusta,Gammarus_fossarum,D,630,1.47,0.9516,R,FW,MOR,7,13,1,A,72,0.0050999999999999,-2.29242982390206,Chlorpyrifos
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.8,17,0,A,48,355.3,2.55059520748933,Diethylene glycol dinitrate
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,1,F,96,0.03,-1.52287874528034,Diflubenzuron
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,7.91,15,1,T,96,0.1696,-0.770574152079305,Sodium cyanide
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,8,18,1,T,96,0.1756,-0.755475488429916,Sodium cyanide
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,8.14,20,1,T,96,0.0839,-1.0762380391713,Sodium cyanide
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,,12.2,1,A,96,0.00114,-2.94309514866353,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,,2.8,1,A,96,0.00075,-3.1249387366083,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,,18,1,A,96,0.016,-1.79588001734408,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,,18,1,A,96,0.04,-1.39794000867204,Trichlorfon
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,,18,1,A,96,0.012,-1.92081875395238,Aminocarb
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,0,A,96,2.2,0.342422680822206,Aminocarb
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,1,0,Aminocarb
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,96,0.013,-1.88605664769316,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.007,-2.15490195998574,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.0072,-2.14266750356873,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,96,0.0043,-2.36653154442041,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.0088,-2.05551732784983,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.0056,-2.2518119729938,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.108,-0.96657624451305,Trichlorfon
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.052,-1.2839966563652,Trichlorfon
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,0,F,24,100,2,Glyphosate-isopropylamine
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,0,F,48,62,1.79239168949825,Glyphosate-isopropylamine
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,0,F,96,43,1.63346845557959,Glyphosate-isopropylamine
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,7.3,21,0,A,96,43,1.63346845557959,3-Trifluoromethyl-4-nitrophenol
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.3,21,0,A,24,28,1.44715803134222,3-Trifluoromethyl-4-nitrophenol
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.3,21,0,A,96,22,1.34242268082221,3-Trifluoromethyl-4-nitrophenol
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,SW,MOR,7.1,12,1,F,24,0.006,-2.22184874961636,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,SW,MOR,7.1,12,1,F,48,0.003,-2.52287874528034,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,0,F,24,1.45,0.161368002234975,Thanite
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,0,F,48,1.25,0.0969100130080564,Thanite
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,1,F,96,0.64,-0.193820026016113,Thanite
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,12,0,F,24,60,1.77815125038364,Aldrin
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,12,0,F,48,12,1.07918124604762,Aldrin
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,12,0,F,96,4.5,0.653212513775344,Aldrin
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,1,A,96,0.03,-1.52287874528034,Aminocarb
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,1,A,96,0.145,-0.838631997765025,Aminocarb
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,17,1,A,96,0.75,-0.1249387366083,Benomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,24,0.019,-1.72124639904717,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,48,0.013,-1.88605664769316,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,24,0.0126,-1.89962945488244,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,48,0.008,-2.09691001300806,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,24,0.022,-1.65757731917779,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,48,0.0115,-1.93930215964639,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.007,-2.15490195998574,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,24,0.0105,-1.97881070093006,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,48,0.0078,-2.10790539730952,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.0072,-2.14266750356873,Carbaryl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.7,17,1,A,96,0.18,-0.744727494896694,Kepone
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,21,0,A,24,5.6,0.748188027006201,Clonitralid
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,21,0,A,96,2.4,0.380211241711606,Clonitralid
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,17,0,A,96,6.2,0.792391689498254,Chlorthal-dimethyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,17,1,A,96,0.027,-1.56863623584101,Tribufos
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,1,A,24,0.087,-1.06048074738138,Diflubenzuron
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,0,A,96,45,1.65321251377534,Diflubenzuron
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,1,A,24,0.088,-1.05551732784983,Diflubenzuron
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,0,A,96,25,1.39794000867204,Diflubenzuron
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,17,1,A,96,0.006,-2.22184874961636,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,24,0.054,-1.26760624017703,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,96,0.004,-2.39794000867204,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,24,0.053,-1.27572413039921,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.009,-2.04575749056068,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,24,0.056,-1.2518119729938,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.006,-2.22184874961636,Fenitrothion
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,17,1,A,96,3.2e-05,-4.49485002168009,Fenvalerate
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.7,17,1,A,96,0.056,-1.2518119729938,Fluchloralin
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,18,0,A,96,2.1,0.322219294733919,Fluridone
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,18,0,A,96,4.1,0.612783856719736,Fluridone
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,0,A,24,62,1.79239168949825,Glyphosate
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,12,0,A,96,43,1.63346845557959,Glyphosate
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,0,A,48,1.05,0.021189299069938,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,0,A,48,1.05,0.021189299069938,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,1,A,48,0.75,-0.1249387366083,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.2,12,1,A,48,0.34,-0.468521082957745,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,F,FW,MOR,7.4,12,0,A,96,1.05,0.021189299069938,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.4,17,1,A,96,0.72,-0.142667503568732,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.1,17,1,A,96,0.92,-0.0362121726544447,Methomyl
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,24,0.0045,-2.34678748622466,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,6.5,12,1,A,96,0.001,-3,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,24,0.0078,-2.10790539730952,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.0013,-2.88605664769316,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,24,0.008,-2.09691001300806,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,8.5,12,1,A,96,0.001,-3,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,24,0.017,-1.76955107862173,Methoxychlor
crusta,Gammarus_pseudolimnaeus,D,460,1.6,0.3699,S,FW,MOR,7.5,12,1,A,96,0.0032,-2.49485002168009,Methoxychlor
